Variable_group,Variable name,Class_1,Class_2,Class_3,Class_4,Class_5,Unit,Territory,Year,Value
Power,Installed capacity by type,Energy,Electricity generation,Uruguai,Hydropower,Reservoir,GW,BR,2040,3.2479
Power,Installed capacity by type,Energy,Electricity generation,Uruguai,Hydropower,Reservoir,GW,BR,2045,3.2479
Power,Installed capacity by type,Energy,Electricity generation,Uruguai,Hydropower,Reservoir,GW,BR,2050,3.2479
Power,Installed capacity by type,Energy,Electricity generation,Amazonas,Hydropower,Run-of-river,GW,BR,2025,22.69385
Power,Installed capacity by type,Energy,Electricity generation,Amazonas,Hydropower,Run-of-river,GW,BR,2030,22.69385
Power,Installed capacity by type,Energy,Electricity generation,Amazonas,Hydropower,Run-of-river,GW,BR,2035,22.69385
Power,Installed capacity by type,Energy,Electricity generation,Amazonas,Hydropower,Run-of-river,GW,BR,2040,22.69385
Power,Installed capacity by type,Energy,Electricity generation,Amazonas,Hydropower,Run-of-river,GW,BR,2045,22.69385
Power,Installed capacity by type,Energy,Electricity generation,Amazonas,Hydropower,Run-of-river,GW,BR,2050,22.69385
Power,Installed capacity by type,Energy,Electricity generation,Doce,Hydropower,Run-of-river,GW,BR,2025,1.604
Power,Installed capacity by type,Energy,Electricity generation,Doce,Hydropower,Run-of-river,GW,BR,2030,1.604
Power,Installed capacity by type,Energy,Electricity generation,Doce,Hydropower,Run-of-river,GW,BR,2035,1.604
Power,Installed capacity by type,Energy,Electricity generation,Doce,Hydropower,Run-of-river,GW,BR,2040,1.604
Power,Installed capacity by type,Energy,Electricity generation,Doce,Hydropower,Run-of-river,GW,BR,2045,1.604
Power,Installed capacity by type,Energy,Electricity generation,Doce,Hydropower,Run-of-river,GW,BR,2050,1.604
Power,Installed capacity by type,Energy,Electricity generation,Grande,Hydropower,Run-of-river,GW,BR,2025,2.5768
Power,Installed capacity by type,Energy,Electricity generation,Grande,Hydropower,Run-of-river,GW,BR,2030,2.5768
Power,Installed capacity by type,Energy,Electricity generation,Grande,Hydropower,Run-of-river,GW,BR,2035,2.5768
Power,Installed capacity by type,Energy,Electricity generation,Grande,Hydropower,Run-of-river,GW,BR,2040,2.5768
Power,Installed capacity by type,Energy,Electricity generation,Grande,Hydropower,Run-of-river,GW,BR,2045,2.5768
Power,Installed capacity by type,Energy,Electricity generation,Grande,Hydropower,Run-of-river,GW,BR,2050,2.5768
Power,Installed capacity by type,Energy,Electricity generation,Iguaçu,Hydropower,Run-of-river,GW,BR,2025,2.78837
Power,Installed capacity by type,Energy,Electricity generation,Iguaçu,Hydropower,Run-of-river,GW,BR,2030,2.78837
Power,Installed capacity by type,Energy,Electricity generation,Iguaçu,Hydropower,Run-of-river,GW,BR,2035,2.78837
Power,Installed capacity by type,Energy,Electricity generation,Iguaçu,Hydropower,Run-of-river,GW,BR,2040,2.78837
Power,Installed capacity by type,Energy,Electricity generation,Iguaçu,Hydropower,Run-of-river,GW,BR,2045,2.78837
Power,Installed capacity by type,Energy,Electricity generation,Iguaçu,Hydropower,Run-of-river,GW,BR,2050,2.78837
Power,Installed capacity by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Run-of-river,GW,BR,2025,1.1654
Power,Installed capacity by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Run-of-river,GW,BR,2030,1.1654
Power,Installed capacity by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Run-of-river,GW,BR,2035,1.1654
Power,Installed capacity by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Run-of-river,GW,BR,2040,1.1654
Power,Installed capacity by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Run-of-river,GW,BR,2045,1.1654
Power,Installed capacity by type,Energy,Electricity generation,Jacuí-Capivari,Hydropower,Run-of-river,GW,BR,2050,1.1654
Power,Installed capacity by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Run-of-river,GW,BR,2025,0.46201
Power,Installed capacity by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Run-of-river,GW,BR,2030,0.46201
Power,Installed capacity by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Run-of-river,GW,BR,2035,0.46201
Power,Installed capacity by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Run-of-river,GW,BR,2040,0.46201
Power,Installed capacity by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Run-of-river,GW,BR,2045,0.46201
Power,Installed capacity by type,Energy,Electricity generation,Jequitinhonha,Hydropower,Run-of-river,GW,BR,2050,0.46201
Power,Installed capacity by type,Energy,Electricity generation,Paranapanema,Hydropower,Run-of-river,GW,BR,2025,1.2213
Power,Installed capacity by type,Energy,Electricity generation,Paranapanema,Hydropower,Run-of-river,GW,BR,2030,1.2213
Power,Installed capacity by type,Energy,Electricity generation,Paranapanema,Hydropower,Run-of-river,GW,BR,2035,1.2213
Power,Installed capacity by type,Energy,Electricity generation,Paranapanema,Hydropower,Run-of-river,GW,BR,2040,1.2213
Power,Installed capacity by type,Energy,Electricity generation,Paranapanema,Hydropower,Run-of-river,GW,BR,2045,1.2213
Power,Installed capacity by type,Energy,Electricity generation,Paranapanema,Hydropower,Run-of-river,GW,BR,2050,1.2213
Power,Installed capacity by type,Energy,Electricity generation,Paranaíba,Hydropower,Run-of-river,GW,BR,2025,1.2354
Power,Installed capacity by type,Energy,Electricity generation,Paranaíba,Hydropower,Run-of-river,GW,BR,2030,1.2354
Power,Installed capacity by type,Energy,Electricity generation,Paranaíba,Hydropower,Run-of-river,GW,BR,2035,1.2354
Power,Installed capacity by type,Energy,Electricity generation,Paranaíba,Hydropower,Run-of-river,GW,BR,2040,1.2354
Power,Installed capacity by type,Energy,Electricity generation,Paranaíba,Hydropower,Run-of-river,GW,BR,2045,1.2354
Power,Installed capacity by type,Energy,Electricity generation,Paranaíba,Hydropower,Run-of-river,GW,BR,2050,1.2354
Power,Installed capacity by type,Energy,Electricity generation,Paraná,Hydropower,Run-of-river,GW,BR,2025,10.1512
Power,Installed capacity by type,Energy,Electricity generation,Paraná,Hydropower,Run-of-river,GW,BR,2030,10.1512
Power,Installed capacity by type,Energy,Electricity generation,Paraná,Hydropower,Run-of-river,GW,BR,2035,10.1512
Power,Installed capacity by type,Energy,Electricity generation,Paraná,Hydropower,Run-of-river,GW,BR,2040,10.1512
Power,Installed capacity by type,Energy,Electricity generation,Paraná,Hydropower,Run-of-river,GW,BR,2045,10.1512
Power,Installed capacity by type,Energy,Electricity generation,Paraná,Hydropower,Run-of-river,GW,BR,2050,10.1512
Power,Installed capacity by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Run-of-river,GW,BR,2025,1.28179
Power,Installed capacity by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Run-of-river,GW,BR,2030,1.28179
Power,Installed capacity by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Run-of-river,GW,BR,2035,1.28179
Power,Installed capacity by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Run-of-river,GW,BR,2040,1.28179
Power,Installed capacity by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Run-of-river,GW,BR,2045,1.28179
Power,Installed capacity by type,Energy,Electricity generation,Paraíba do Sul,Hydropower,Run-of-river,GW,BR,2050,1.28179
Power,Installed capacity by type,Energy,Electricity generation,São Francisco,Hydropower,Run-of-river,GW,BR,2025,7.4416
Power,Installed capacity by type,Energy,Electricity generation,São Francisco,Hydropower,Run-of-river,GW,BR,2030,7.4416
Power,Installed capacity by type,Energy,Electricity generation,São Francisco,Hydropower,Run-of-river,GW,BR,2035,7.4416
Power,Installed capacity by type,Energy,Electricity generation,São Francisco,Hydropower,Run-of-river,GW,BR,2040,7.4416
Power,Installed capacity by type,Energy,Electricity generation,São Francisco,Hydropower,Run-of-river,GW,BR,2045,7.4416
Power,Installed capacity by type,Energy,Electricity generation,São Francisco,Hydropower,Run-of-river,GW,BR,2050,7.4416
Power,Installed capacity by type,Energy,Electricity generation,Tietê,Hydropower,Run-of-river,GW,BR,2025,1.51099
Power,Installed capacity by type,Energy,Electricity generation,Tietê,Hydropower,Run-of-river,GW,BR,2030,1.51099
Power,Installed capacity by type,Energy,Electricity generation,Tietê,Hydropower,Run-of-river,GW,BR,2035,1.51099
Power,Installed capacity by type,Energy,Electricity generation,Tietê,Hydropower,Run-of-river,GW,BR,2040,1.51099
Power,Installed capacity by type,Energy,Electricity generation,Tietê,Hydropower,Run-of-river,GW,BR,2045,1.51099
Power,Installed capacity by type,Energy,Electricity generation,Tietê,Hydropower,Run-of-river,GW,BR,2050,1.51099
Power,Installed capacity by type,Energy,Electricity generation,Tocantins,Hydropower,Run-of-river,GW,BR,2025,2.6827
Power,Installed capacity by type,Energy,Electricity generation,Tocantins,Hydropower,Run-of-river,GW,BR,2030,2.6827
Power,Installed capacity by type,Energy,Electricity generation,Tocantins,Hydropower,Run-of-river,GW,BR,2035,2.6827
Power,Installed capacity by type,Energy,Electricity generation,Tocantins,Hydropower,Run-of-river,GW,BR,2040,2.6827
Power,Installed capacity by type,Energy,Electricity generation,Tocantins,Hydropower,Run-of-river,GW,BR,2045,2.6827
Power,Installed capacity by type,Energy,Electricity generation,Tocantins,Hydropower,Run-of-river,GW,BR,2050,2.6827
Power,Installed capacity by type,Energy,Electricity generation,Uruguai,Hydropower,Run-of-river,GW,BR,2025,2.5076
Power,Installed capacity by type,Energy,Electricity generation,Uruguai,Hydropower,Run-of-river,GW,BR,2030,2.5076
Power,Installed capacity by type,Energy,Electricity generation,Uruguai,Hydropower,Run-of-river,GW,BR,2035,2.5076
Power,Installed capacity by type,Energy,Electricity generation,Uruguai,Hydropower,Run-of-river,GW,BR,2040,2.5076
Power,Installed capacity by type,Energy,Electricity generation,Uruguai,Hydropower,Run-of-river,GW,BR,2045,2.5076
Power,Installed capacity by type,Energy,Electricity generation,Uruguai,Hydropower,Run-of-river,GW,BR,2050,2.5076
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,With CCS,GW,BR,2025,0.0
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,With CCS,GW,BR,2030,0.0
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,With CCS,GW,BR,2035,0.0002
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,With CCS,GW,BR,2040,0.00248
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,With CCS,GW,BR,2045,0.00073
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,With CCS,GW,BR,2050,0.00076
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,Without CCS,GW,BR,2025,18.25093
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,Without CCS,GW,BR,2030,10.87765
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,Without CCS,GW,BR,2035,10.37558
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,Without CCS,GW,BR,2040,10.38774
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,Without CCS,GW,BR,2045,6.88738
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Natural gas,Without CCS,GW,BR,2050,17.30501
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Nuclear,N/A,GW,BR,2025,1.99
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Nuclear,N/A,GW,BR,2030,1.99
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Nuclear,N/A,GW,BR,2035,1.99
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Nuclear,N/A,GW,BR,2040,1.98972
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Nuclear,N/A,GW,BR,2045,1.98967
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Nuclear,N/A,GW,BR,2050,1.98966
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Solar photovoltaic,Rooftop,GW,BR,2025,7.09828
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Solar photovoltaic,Rooftop,GW,BR,2030,7.09836
Power,Installed capacity by type,Energy,Electricity generation,Electricity generation (public service),Solar photovoltaic,Rooftop,GW,BR,2035,7.09843
