Variable_group,Variable name,Class_1,Class_2,Class_3,Class_4,Class_5,Unit,Territory,Year,Value
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MS,2045,7e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MS,2050,0.02445
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MT,2025,0.01517
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MT,2030,3e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MT,2035,5e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MT,2040,7e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MT,2045,7e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,MT,2050,0.02464
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PA,2025,0.01475
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PA,2030,2e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PA,2035,8e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PA,2040,0.0001
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PA,2045,0.0001
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PA,2050,0.0254
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PB,2025,0.00278
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PB,2030,4e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PB,2035,3e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PB,2040,2e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PB,2045,0.00029
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PB,2050,0.00358
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PE,2025,1.53389
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PE,2030,8.92592
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PE,2035,0.57735
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PE,2040,3.33217
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PE,2045,0.00466
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PE,2050,2.11219
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PI,2025,0.00923
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PI,2030,0.00121
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PI,2035,8e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PI,2040,0.00185
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PI,2045,6e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PI,2050,0.01301
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PR,2025,0.0081
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PR,2030,3e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PR,2035,4e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PR,2040,6e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PR,2045,5e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,PR,2050,0.01153
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RJ,2025,0.00081
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RJ,2030,0.0
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RJ,2035,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RJ,2040,0.0
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RJ,2045,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RJ,2050,0.00096
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RN,2025,0.0079
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RN,2030,0.27329
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RN,2035,20.59713
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RN,2040,0.00057
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RN,2045,21.41512
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RN,2050,16.85529
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RO,2025,0.0093
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RO,2030,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RO,2035,2e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RO,2040,4e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RO,2045,5e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RO,2050,0.01479
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RR,2025,0.0029
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RR,2030,0.0
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RR,2035,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RR,2040,2e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RR,2045,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RR,2050,0.00494
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RS,2025,0.00027
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RS,2030,0.81642
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RS,2035,0.00029
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RS,2040,0.00011
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RS,2045,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,RS,2050,0.00073
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SC,2025,5e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SC,2030,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SC,2035,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SC,2040,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SC,2045,0.0
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SC,2050,0.00027
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SE,2025,3e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SE,2030,0.0
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SE,2035,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SE,2040,1e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SE,2045,4e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SE,2050,0.00128
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SP,2025,0.01105
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SP,2030,2e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SP,2035,8e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SP,2040,8e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SP,2045,4e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,SP,2050,0.01817
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,TO,2025,0.01517
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,TO,2030,3e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,TO,2035,4e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,TO,2040,0.00011
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,TO,2045,6e-05
Energy supply and use,"Solar, wind and battery average annual capacity additions",Wind,Onshore,Electricity generation (public service),NA,NA,GW,TO,2050,0.02191
